Age,Workclass,Education,Marital-status,Race,Gender,Occupation
40,Federal-gov,Bachelors,Married-civ-spouse,White,Male,Prof-specialty
29,?,11th,Divorced,White,Female,?
20,Private,Some-college,Never-married,White,Female,Tech-support
31,Private,HS-grad,Divorced,White,Female,Sales
30,Private,Some-college,Married-civ-spouse,White,Male,Exec-managerial
30,Private,HS-grad,Never-married,White,Male,Craft-repair
51,Private,HS-grad,Never-married,White,Female,Handlers-cleaners
29,Private,Assoc-voc,Divorced,White,Female,Exec-managerial
56,Self-emp-not-inc,Masters,Never-married,White,Male,Sales
46,Private,Bachelors,Separated,White,Female,Tech-support
41,Private,Some-college,Separated,White,Female,Prof-specialty
29,Private,5th-6th,Never-married,White,Female,Other-service
48,Self-emp-not-inc,HS-grad,Married-civ-spouse,Asian-Pac-Islander,Male,Exec-managerial
34,Self-emp-inc,HS-grad,Divorced,White,Female,Sales
42,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,White,Male,Exec-managerial
25,Private,HS-grad,Never-married,White,Female,Other-service
47,Private,11th,Divorced,Black,Female,Other-service
23,Private,HS-grad,Never-married,White,Male,Sales
43,Local-gov,Assoc-voc,Married-civ-spouse,White,Male,Transport-moving
19,Local-gov,Some-college,Never-married,Black,Female,Other-service
22,Private,HS-grad,Never-married,White,Male,Handlers-cleaners
40,Local-gov,Bachelors,Divorced,White,Female,Prof-specialty
41,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,White,Male,Craft-repair
71,Self-emp-inc,Bachelors,Married-civ-spouse,White,Male,Exec-managerial
42,Private,HS-grad,Married-civ-spouse,White,Male,Adm-clerical
31,State-gov,Bachelors,Never-married,White,Male,Adm-clerical
69,?,Some-college,Married-civ-spouse,White,Male,?
58,Self-emp-not-inc,HS-grad,Married-civ-spouse,White,Male,Farming-fishing
36,Private,11th,Widowed,Black,Female,Other-service
31,Private,HS-grad,Married-civ-spouse,White,Male,Transport-moving
20,?,Some-college,Never-married,Other,Female,?
41,Private,HS-grad,Never-married,White,Female,Adm-clerical
35,Private,Some-college,Married-civ-spouse,White,Male,Craft-repair
62,?,7th-8th,Married-civ-spouse,White,Male,?
28,Private,Bachelors,Never-married,White,Female,Prof-specialty
27,Private,12th,Married-civ-spouse,White,Male,Farming-fishing
17,Private,11th,Never-married,White,Male,Handlers-cleaners
35,Self-emp-not-inc,HS-grad,Divorced,White,Male,Sales
45,Self-emp-not-inc,Some-college,Married-civ-spouse,White,Female,Other-service
44,Private,Bachelors,Divorced,White,Female,Adm-clerical
27,Private,Assoc-voc,Never-married,Asian-Pac-Islander,Female,Other-service
51,Private,9th,Married-civ-spouse,White,Male,Craft-repair
49,Private,HS-grad,Widowed,White,Female,Other-service
64,Self-emp-not-inc,10th,Married-civ-spouse,White,Male,Prof-specialty
54,Self-emp-not-inc,7th-8th,Divorced,White,Male,Transport-moving
43,Private,HS-grad,Married-civ-spouse,Other,Male,Craft-repair
32,Private,HS-grad,Divorced,White,Male,Craft-repair
36,Private,Assoc-acdm,Never-married,Black,Male,Sales
26,Self-emp-not-inc,HS-grad,Never-married,Asian-Pac-Islander,Male,Sales
37,Private,Bachelors,Married-civ-spouse,White,Male,Exec-managerial
38,Private,Assoc-acdm,Divorced,White,Female,Adm-clerical
26,Private,12th,Married-civ-spouse,White,Male,Craft-repair
50,Private,Bachelors,Married-civ-spouse,White,Male,Craft-repair
47,Private,Some-college,Married-civ-spouse,White,Male,Craft-repair
42,Private,HS-grad,Divorced,White,Female,Machine-op-inspct
66,Local-gov,HS-grad,Widowed,Black,Female,Transport-moving
43,Private,HS-grad,Separated,Black,Female,Adm-clerical
37,Private,Bachelors,Married-civ-spouse,White,Male,Prof-specialty
37,Private,10th,Divorced,White,Female,Exec-managerial
25,Private,Some-college,Never-married,White,Female,Tech-support
29,Private,Bachelors,Married-civ-spouse,White,Male,Craft-repair
63,?,HS-grad,Married-civ-spouse,White,Male,?
50,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,White,Male,Machine-op-inspct
42,State-gov,Masters,Never-married,White,Male,Prof-specialty
32,Private,HS-grad,Never-married,White,Male,Craft-repair
42,State-gov,Some-college,Married-civ-spouse,White,Male,Protective-serv
41,Self-emp-not-inc,HS-grad,Married-civ-spouse,White,Male,Exec-managerial
25,Private,Bachelors,Never-married,White,Male,Sales
65,Self-emp-inc,HS-grad,Married-civ-spouse,White,Male,Sales
32,Private,Some-college,Married-civ-spouse,White,Male,Machine-op-inspct
32,Private,HS-grad,Never-married,White,Male,Craft-repair
24,Private,Some-college,Married-civ-spouse,White,Male,Craft-repair
51,Federal-gov,HS-grad,Divorced,White,Female,Exec-managerial
67,?,10th,Never-married,Black,Female,?
28,Private,11th,Married-spouse-absent,White,Female,Other-service
32,Self-emp-inc,Some-college,Married-civ-spouse,White,Male,Exec-managerial
77,Private,Prof-school,Married-civ-spouse,White,Male,Exec-managerial
47,Private,HS-grad,Divorced,White,Female,Adm-clerical
26,Private,HS-grad,Never-married,White,Male,Handlers-cleaners
20,Private,Some-college,Never-married,White,Male,Handlers-cleaners
57,State-gov,Some-college,Married-civ-spouse,Black,Male,Prof-specialty
40,Private,Doctorate,Married-civ-spouse,White,Male,Prof-specialty
50,Private,Masters,Married-civ-spouse,White,Male,Sales
19,Private,7th-8th,Married-civ-spouse,White,Male,Handlers-cleaners
54,Federal-gov,12th,Married-civ-spouse,White,Male,Adm-clerical
51,Local-gov,Some-college,Married-civ-spouse,White,Male,Protective-serv
51,Local-gov,Bachelors,Married-civ-spouse,White,Male,Adm-clerical
38,State-gov,Some-college,Married-civ-spouse,White,Male,Protective-serv
68,?,Bachelors,Married-civ-spouse,White,Male,?
17,Private,12th,Never-married,White,Female,Sales
32,Private,Bachelors,Never-married,White,Male,Exec-managerial
29,Private,Some-college,Married-civ-spouse,White,Male,Craft-repair
42,Private,Some-college,Divorced,White,Male,Sales
40,Private,HS-grad,Divorced,White,Female,Exec-managerial
27,Private,Some-college,Married-civ-spouse,White,Male,Craft-repair
22,State-gov,Bachelors,Never-married,White,Female,Prof-specialty
58,Private,11th,Widowed,White,Female,Other-service
61,Private,Bachelors,Married-civ-spouse,White,Male,Sales
42,Private,Bachelors,Married-civ-spouse,Black,Female,Craft-repair
49,Private,Masters,Married-spouse-absent,Asian-Pac-Islander,Male,Protective-serv
41,Self-emp-inc,Bachelors,Married-civ-spouse,White,Male,Exec-managerial
43,Private,HS-grad,Divorced,Black,Female,Machine-op-inspct
46,Private,Bachelors,Divorced,White,Male,Sales
28,Private,HS-grad,Married-civ-spouse,White,Male,Transport-moving
39,Self-emp-not-inc,Some-college,Married-civ-spouse,White,Male,Sales
50,Local-gov,Some-college,Married-civ-spouse,White,Male,Craft-repair
57,Private,Some-college,Married-spouse-absent,White,Male,Adm-clerical
47,Private,HS-grad,Married-civ-spouse,White,Female,Other-service
79,Self-emp-not-inc,HS-grad,Married-civ-spouse,White,Male,Farming-fishing
40,Private,HS-grad,Married-civ-spouse,White,Female,Priv-house-serv
35,Federal-gov,Bachelors,Married-civ-spouse,Asian-Pac-Islander,Male,Prof-specialty
35,Local-gov,Bachelors,Married-civ-spouse,White,Male,Exec-managerial
30,Private,Bachelors,Married-civ-spouse,White,Male,Other-service
26,Private,10th,Never-married,Black,Male,Farming-fishing
49,Private,HS-grad,Never-married,Black,Female,Transport-moving
48,Private,HS-grad,Married-civ-spouse,White,Male,Craft-repair
22,Private,Some-college,Never-married,White,Male,Other-service
22,Private,11th,Never-married,White,Female,Other-service
50,Private,10th,Separated,Black,Female,Adm-clerical
47,Self-emp-not-inc,HS-grad,Married-civ-spouse,White,Male,Farming-fishing
36,Private,HS-grad,Married-civ-spouse,White,Male,Transport-moving
44,Private,Assoc-acdm,Married-civ-spouse,White,Male,Craft-repair
73,Private,9th,Widowed,White,Female,Other-service
24,?,HS-grad,Never-married,Asian-Pac-Islander,Female,?
34,Private,Bachelors,Married-civ-spouse,White,Male,Prof-specialty
37,Private,Some-college,Married-civ-spouse,Asian-Pac-Islander,Male,Craft-repair
28,?,12th,Married-civ-spouse,White,Female,?
46,Private,Some-college,Married-civ-spouse,White,Female,Adm-clerical
20,?,Some-college,Never-married,White,Female,?
29,Private,5th-6th,Married-civ-spouse,White,Male,Farming-fishing
24,Private,Assoc-voc,Married-civ-spouse,White,Male,Craft-repair
29,State-gov,Some-college,Never-married,White,Male,Prof-specialty
18,Private,12th,Never-married,White,Female,Adm-clerical
41,Private,Bachelors,Divorced,Black,Female,Exec-managerial
59,Private,HS-grad,Married-civ-spouse,White,Male,Craft-repair
27,Private,5th-6th,Never-married,White,Male,Farming-fishing
50,Private,Assoc-acdm,Married-civ-spouse,White,Male,Craft-repair
25,Private,1st-4th,Never-married,White,Male,Machine-op-inspct
42,Private,Bachelors,Divorced,White,Female,Exec-managerial
36,Private,Some-college,Married-civ-spouse,White,Male,Craft-repair
62,Private,Some-college,Married-civ-spouse,White,Male,Adm-clerical
71,Private,Assoc-voc,Never-married,White,Female,Adm-clerical
38,Private,Bachelors,Divorced,White,Male,Exec-managerial
44,Private,HS-grad,Married-spouse-absent,Black,Female,Adm-clerical
19,?,10th,Never-married,White,Male,?
49,Self-emp-not-inc,Some-college,Married-civ-spouse,White,Male,Farming-fishing
60,Self-emp-inc,Bachelors,Married-civ-spouse,White,Male,Prof-specialty
28,Self-emp-not-inc,HS-grad,Married-civ-spouse,White,Male,Exec-managerial
26,Private,Bachelors,Never-married,White,Female,Sales
18,Private,11th,Never-married,White,Male,Handlers-cleaners
43,Private,Assoc-voc,Married-civ-spouse,White,Male,Craft-repair
65,Local-gov,12th,Widowed,White,Male,Exec-managerial
23,Private,10th,Never-married,White,Male,Craft-repair
21,Private,Some-college,Never-married,White,Female,Other-service
20,Self-emp-not-inc,HS-grad,Never-married,White,Male,Farming-fishing
19,Private,Some-college,Never-married,Asian-Pac-Islander,Female,Sales
77,Private,HS-grad,Widowed,White,Female,Adm-clerical
32,Private,Assoc-voc,Married-civ-spouse,White,Male,Tech-support
37,Local-gov,Some-college,Married-civ-spouse,White,Male,Transport-moving
29,Self-emp-not-inc,HS-grad,Married-civ-spouse,White,Male,Transport-moving
59,Private,Doctorate,Married-civ-spouse,White,Male,Prof-specialty
22,Private,Some-college,Never-married,White,Male,Craft-repair
30,?,Bachelors,Married-civ-spouse,White,Female,?
31,Private,HS-grad,Married-civ-spouse,White,Male,Craft-repair
59,Self-emp-not-inc,HS-grad,Married-civ-spouse,White,Male,Sales
29,Federal-gov,Some-college,Never-married,White,Female,Other-service
56,Private,HS-grad,Married-civ-spouse,White,Male,Craft-repair
19,Private,Some-college,Never-married,White,Female,Adm-clerical
37,Private,HS-grad,Married-civ-spouse,White,Male,Farming-fishing
58,State-gov,Masters,Married-civ-spouse,White,Male,Exec-managerial
41,Private,Masters,Married-civ-spouse,White,Male,Exec-managerial
29,Private,HS-grad,Never-married,White,Male,Sales
38,Self-emp-not-inc,HS-grad,Married-civ-spouse,White,Male,Exec-managerial
36,Private,Masters,Married-civ-spouse,White,Male,Prof-specialty
19,Private,Some-college,Never-married,White,Male,Craft-repair
46,Private,HS-grad,Married-civ-spouse,White,Female,Exec-managerial
42,Private,Masters,Married-civ-spouse,White,Female,Prof-specialty
29,Private,Some-college,Never-married,White,Female,Sales
42,Private,Bachelors,Married-civ-spouse,White,Male,Prof-specialty
29,Private,Assoc-acdm,Married-civ-spouse,White,Male,Adm-clerical
47,Private,Masters,Divorced,White,Female,Prof-specialty
37,Private,11th,Married-civ-spouse,White,Male,Craft-repair
39,Private,HS-grad,Married-civ-spouse,White,Male,Farming-fishing
46,Private,Bachelors,Divorced,Black,Female,Sales
28,Private,Assoc-acdm,Married-civ-spouse,White,Male,Transport-moving
36,Private,Some-college,Married-civ-spouse,White,Male,Farming-fishing
39,Private,HS-grad,Divorced,White,Female,Adm-clerical
44,Private,Some-college,Married-civ-spouse,White,Male,Prof-specialty
70,?,HS-grad,Widowed,White,Female,?
60,State-gov,HS-grad,Married-civ-spouse,White,Male,Other-service
35,Private,Bachelors,Never-married,White,Female,Exec-managerial
59,Private,Bachelors,Married-civ-spouse,Black,Male,Craft-repair
21,Private,Some-college,Never-married,White,Female,Sales
22,Private,Assoc-acdm,Never-married,White,Female,Prof-specialty
31,Private,Some-college,Married-civ-spouse,White,Male,Exec-managerial
40,Private,Bachelors,Married-civ-spouse,White,Male,Exec-managerial
33,Private,HS-grad,Married-civ-spouse,White,Male,Sales
41,Local-gov,Masters,Married-civ-spouse,White,Male,Prof-specialty
31,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,White,Female,Other-service
62,Private,Assoc-voc,Divorced,White,Male,Other-service
43,Private,HS-grad,Married-civ-spouse,White,Female,Prof-specialty
28,Local-gov,Bachelors,Never-married,Black,Female,Prof-specialty
43,Private,10th,Married-civ-spouse,Black,Male,Machine-op-inspct
55,Self-emp-not-inc,Masters,Married-civ-spouse,White,Male,Sales
42,Private,HS-grad,Separated,White,Female,Other-service
23,Private,Bachelors,Never-married,White,Female,Prof-specialty
55,Federal-gov,Some-college,Married-civ-spouse,White,Male,Adm-clerical
44,Self-emp-inc,Bachelors,Married-civ-spouse,White,Male,Exec-managerial
19,Private,11th,Never-married,Other,Female,Sales
23,Private,HS-grad,Never-married,White,Male,Machine-op-inspct
41,Private,HS-grad,Divorced,White,Female,Craft-repair
63,?,HS-grad,Married-civ-spouse,White,Male,?
51,Private,HS-grad,Separated,White,Female,Handlers-cleaners
49,Private,HS-grad,Divorced,White,Male,Transport-moving
29,State-gov,Masters,Never-married,Asian-Pac-Islander,Female,Prof-specialty
25,Private,Some-college,Never-married,White,Male,Prof-specialty
44,Self-emp-not-inc,Prof-school,Married-civ-spouse,White,Male,Prof-specialty
17,Private,11th,Never-married,White,Male,Handlers-cleaners
42,Self-emp-inc,Masters,Married-civ-spouse,White,Male,Exec-managerial
21,Private,11th,Never-married,White,Female,Tech-support
26,Private,Some-college,Never-married,White,Male,Transport-moving
24,Private,Some-college,Never-married,White,Male,Prof-specialty
30,Private,Bachelors,Married-civ-spouse,White,Male,Exec-managerial
58,?,Bachelors,Widowed,White,Female,?
19,Private,HS-grad,Never-married,White,Male,Handlers-cleaners
65,State-gov,7th-8th,Widowed,White,Female,Other-service
52,Self-emp-not-inc,Some-college,Married-civ-spouse,White,Male,Tech-support
17,Private,10th,Never-married,White,Male,Handlers-cleaners
27,Private,HS-grad,Never-married,White,Male,Other-service
53,Private,Prof-school,Never-married,White,Female,Prof-specialty
24,Private,Bachelors,Never-married,White,Female,Sales
37,Private,Some-college,Married-civ-spouse,White,Male,Craft-repair
34,Private,Assoc-voc,Married-civ-spouse,White,Female,Adm-clerical
40,Local-gov,Assoc-acdm,Divorced,White,Male,Exec-managerial
49,Local-gov,HS-grad,Married-civ-spouse,White,Male,Craft-repair
86,Private,Masters,Never-married,White,Female,Adm-clerical
49,Private,Assoc-voc,Married-civ-spouse,White,Female,Prof-specialty
43,Self-emp-not-inc,11th,Married-civ-spouse,White,Male,Handlers-cleaners
47,Private,Some-college,Married-spouse-absent,White,Female,Exec-managerial
32,Private,HS-grad,Married-civ-spouse,White,Male,Transport-moving
30,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,White,Male,Farming-fishing
25,Local-gov,HS-grad,Never-married,White,Male,Craft-repair
42,Private,Bachelors,Married-civ-spouse,White,Male,Sales
60,Private,Some-college,Married-civ-spouse,White,Male,Craft-repair
46,Private,Some-college,Married-civ-spouse,White,Male,Craft-repair
39,Local-gov,Some-college,Married-civ-spouse,White,Male,Protective-serv
28,Private,Assoc-acdm,Married-civ-spouse,White,Male,Tech-support
26,Private,10th,Never-married,White,Male,Craft-repair
27,Private,Some-college,Never-married,White,Female,Adm-clerical
59,Private,Some-college,Divorced,White,Male,Prof-specialty
64,State-gov,HS-grad,Married-civ-spouse,White,Male,Farming-fishing
90,Self-emp-not-inc,HS-grad,Never-married,White,Male,Exec-managerial
51,Private,Some-college,Divorced,White,Female,Sales
36,Private,HS-grad,Married-civ-spouse,White,Male,Transport-moving
39,Private,7th-8th,Married-spouse-absent,Other,Female,Machine-op-inspct
30,?,HS-grad,Never-married,White,Male,?
47,Self-emp-not-inc,Masters,Married-civ-spouse,White,Male,Prof-specialty
32,Private,Masters,Married-civ-spouse,White,Male,Exec-managerial
24,Private,Assoc-acdm,Married-civ-spouse,White,Female,Adm-clerical
23,Private,HS-grad,Never-married,White,Male,Sales
62,Private,HS-grad,Married-civ-spouse,White,Male,Other-service
48,?,Some-college,Married-civ-spouse,White,Female,?
62,?,12th,Divorced,White,Male,?
35,Self-emp-not-inc,Bachelors,Separated,White,Male,Craft-repair
27,Private,Bachelors,Never-married,Asian-Pac-Islander,Male,Prof-specialty
49,Private,Some-college,Divorced,White,Female,Machine-op-inspct
18,Private,10th,Never-married,White,Male,Sales
19,Private,Some-college,Never-married,White,Female,Other-service
63,Self-emp-inc,Assoc-acdm,Married-civ-spouse,White,Male,Sales
54,Private,HS-grad,Married-civ-spouse,Black,Female,Other-service
24,Private,Some-college,Married-civ-spouse,White,Female,Prof-specialty
61,Private,10th,Married-civ-spouse,White,Male,Transport-moving
50,Self-emp-inc,HS-grad,Married-civ-spouse,White,Male,Sales
36,Private,Bachelors,Married-civ-spouse,White,Male,Sales
21,Private,Some-college,Never-married,White,Male,Adm-clerical
38,Self-emp-inc,Prof-school,Married-civ-spouse,White,Male,Prof-specialty
30,Private,Some-college,Married-civ-spouse,White,Male,Exec-managerial
